state00,county00,tract00,geoid00,pop00,hu00,part00,area00,arealand00,state10,county10,tract10,geoid10,pop10,hu10,part10,area10,arealand10,areaapt,arealandpt,areapct00pt,arealandpct00pt,areapct10pt,arealandpct10pt,pop10pt,poppct00,poppct10,hu10pt,hupct00,hupct10
48,025,950400,48025950400,2006,925,P,4757907,4757907,48,025,950400,48025950400,2006,925,P,4722859,4722859,4721397,4721397,99.23,99.23,99.97,99.97,2006,100.00,100.00,925,100.00,100.00
48,025,950400,48025950400,2006,925,P,4757907,4757907,48,025,950500,48025950500,7343,2789,P,9632976,9632976,3708,3708,0.08,0.08,0.04,0.04,0,0.00,0.00,0,0.00,0.00
48,025,950500,48025950500,7343,2789,P,9630730,9630730,48,025,950400,48025950400,2006,925,P,4722859,4722859,1462,1462,0.02,0.02,0.03,0.03,0,0.00,0.00,0,0.00,0.00
48,025,950500,48025950500,7343,2789,P,9630730,9630730,48,025,950500,48025950500,7343,2789,P,9632976,9632976,9629268,9629268,99.98,99.98,99.96,99.96,7343,100.00,100.00,2789,100.00,100.00
48,025,950600,48025950600,2430,1055,W,414158039,414094473,48,025,950600,48025950600,2430,1055,P,414158744,414095178,414158039,414094473,100.00,100.00,100.00,100.00,2430,100.00,100.00,1055,100.00,100.00
48,027,020100,48027020100,6219,2478,P,367811597,365340642,48,027,020100,48027020100,6219,2478,P,367803236,365332281,367802797,365331842,100.00,100.00,100.00,100.00,6219,100.00,100.00,2478,100.00,100.00
48,027,020100,48027020100,6219,2478,P,367811597,365340642,48,027,020402,48027020402,2803,1038,P,56353063,56010512,8800,8800,0.00,0.00,0.02,0.02,0,0.00,0.00,0,0.00,0.00
48,027,020200,48027020200,12591,5102,P,245648689,206537837,48,027,020201,48027020201,6017,2349,P,25077228,19658760,25054332,19658760,10.20,9.52,99.91,100.00,6017,47.79,100.00,2349,46.04,100.00
48,027,020200,48027020200,12591,5102,P,245648689,206537837,48,027,020202,48027020202,6574,2753,P,219548472,186879077,218951585,186879077,89.13,90.48,99.73,100.00,6574,52.21,100.00,2753,53.96,100.00
48,027,020200,48027020200,12591,5102,P,245648689,206537837,48,027,022000,48027022000,7952,3559,P,61023334,51662719,1642772,0,0.67,0.00,2.69,0.00,0,0.00,0.00,0,0.00,0.00
48,027,020300,48027020300,7838,2778,P,63497663,63227888,48,027,020300,48027020300,7838,2778,P,63497386,63227611,63497295,63227520,100.00,100.00,100.00,100.00,7838,100.00,100.00,2778,100.00,100.00
48,027,020300,48027020300,7838,2778,P,63497663,63227888,48,027,021203,48027021203,4298,2025,P,15402535,15223289,368,368,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,027,020400,48027020400,5811,2314,P,87200993,86720300,48,027,020401,48027020401,3008,1276,W,30856141,30717999,30856141,30717999,35.39,35.42,100.00,100.00,3008,51.76,100.00,1276,55.14,100.00
48,027,020400,48027020400,5811,2314,P,87200993,86720300,48,027,020402,48027020402,2803,1038,P,56353063,56010512,56344263,56001712,64.61,64.58,99.98,99.98,2803,48.24,100.00,1038,44.86,100.00
48,027,020400,48027020400,5811,2314,P,87200993,86720300,48,027,020500,48027020500,3810,1494,P,4465732,4463163,589,589,0.00,0.00,0.01,0.01,0,0.00,0.00,0,0.00,0.00
48,027,020500,48027020500,3810,1494,P,4466661,4464092,48,027,020500,48027020500,3810,1494,P,4465732,4463163,4465143,4462574,99.97,99.97,99.99,99.99,3810,100.00,100.00,1494,100.00,100.00
48,027,020500,48027020500,3810,1494,P,4466661,4464092,48,027,020600,48027020600,2574,1137,P,2583017,2583017,1518,1518,0.03,0.03,0.06,0.06,0,0.00,0.00,0,0.00,0.00
48,027,020600,48027020600,2574,1137,W,2581499,2581499,48,027,020600,48027020600,2574,1137,P,2583017,2583017,2581499,2581499,100.00,100.00,99.94,99.94,2574,100.00,100.00,1137,100.00,100.00
48,027,020701,48027020701,1343,857,W,1517331,1517331,48,027,020701,48027020701,1343,857,W,1517331,1517331,1517331,1517331,100.00,100.00,100.00,100.00,1343,100.00,100.00,857,100.00,100.00
48,027,020702,48027020702,2172,777,P,3701938,3701938,48,027,020702,48027020702,2172,777,P,3707649,3707649,3701336,3701336,99.98,99.98,99.83,99.83,2172,100.00,100.00,777,100.00,100.00
48,027,020702,48027020702,2172,777,P,3701938,3701938,48,027,020800,48027020800,3528,1374,P,31125972,30997113,420,420,0.01,0.01,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,027,020702,48027020702,2172,777,P,3701938,3701938,48,027,020900,48027020900,2998,1099,P,12802286,12710078,182,182,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,027,020800,48027020800,3528,1374,P,31125607,30996748,48,027,020702,48027020702,2172,777,P,3707649,3707649,55,55,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,027,020800,48027020800,3528,1374,P,31125607,30996748,48,027,020800,48027020800,3528,1374,P,31125972,30997113,31125552,30996693,100.00,100.00,100.00,100.00,3528,100.00,100.00,1374,100.00,100.00
48,027,020900,48027020900,2998,1099,W,12793960,12701752,48,027,020900,48027020900,2998,1099,P,12802286,12710078,12793960,12701752,100.00,100.00,99.93,99.93,2998,100.00,100.00,1099,100.00,100.00
48,027,021000,48027021000,4610,2235,P,3680522,3673769,48,027,020702,48027020702,2172,777,P,3707649,3707649,6258,6258,0.17,0.17,0.17,0.17,0,0.00,0.00,0,0.00,0.00
48,027,021000,48027021000,4610,2235,P,3680522,3673769,48,027,020900,48027020900,2998,1099,P,12802286,12710078,8144,8144,0.22,0.22,0.06,0.06,0,0.00,0.00,0,0.00,0.00
48,027,021000,48027021000,4610,2235,P,3680522,3673769,48,027,021000,48027021000,4610,2235,P,3706218,3699465,3666120,3659367,99.61,99.61,98.92,98.92,4610,100.00,100.00,2235,100.00,100.00
48,027,021100,48027021100,5402,2494,P,4102830,4102830,48,027,021100,48027021100,5402,2494,W,4080193,4080193,4080193,4080193,99.45,99.45,100.00,100.00,5402,100.00,100.00,2494,100.00,100.00
48,027,021100,48027021100,5402,2494,P,4102830,4102830,48,027,021302,48027021302,2865,1454,P,3419450,3399329,9685,9685,0.24,0.24,0.28,0.28,0,0.00,0.00,0,0.00,0.00
48,027,021100,48027021100,5402,2494,P,4102830,4102830,48,027,021303,48027021303,6153,2603,P,20753497,20403964,12952,12952,0.32,0.32,0.06,0.06,0,0.00,0.00,0,0.00,0.00
48,027,021201,48027021201,3021,1648,W,3967989,3964437,48,027,021201,48027021201,3021,1648,P,3978449,3974897,3967989,3964437,100.00,100.00,99.74,99.74,3021,100.00,100.00,1648,100.00,100.00
48,027,021202,48027021202,4130,1740,P,4198447,4055837,48,027,021201,48027021201,3021,1648,P,3978449,3974897,10460,10460,0.25,0.26,0.26,0.26,0,0.00,0.00,0,0.00,0.00
48,027,021202,48027021202,4130,1740,P,4198447,4055837,48,027,021202,48027021202,4130,1740,W,4187987,4045377,4187987,4045377,99.75,99.74,100.00,100.00,4130,100.00,100.00,1740,100.00,100.00
48,027,021203,48027021203,4298,2025,P,15402258,15223012,48,027,020300,48027020300,7838,2778,P,63497386,63227611,91,91,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,027,021203,48027021203,4298,2025,P,15402258,15223012,48,027,021203,48027021203,4298,2025,P,15402535,15223289,15402167,15222921,100.00,100.00,100.00,100.00,4298,100.00,100.00,2025,100.00,100.00
48,027,021301,48027021301,4796,2231,W,2750856,2750856,48,027,021301,48027021301,4796,2231,W,2750856,2750856,2750856,2750856,100.00,100.00,100.00,100.00,4796,100.00,100.00,2231,100.00,100.00
48,027,021302,48027021302,2865,1454,W,3409765,3389644,48,027,021302,48027021302,2865,1454,P,3419450,3399329,3409765,3389644,100.00,100.00,99.72,99.72,2865,100.00,100.00,1454,100.00,100.00
48,027,021303,48027021303,6153,2603,P,20780643,20431110,48,027,021000,48027021000,4610,2235,P,3706218,3699465,40098,40098,0.19,0.20,1.08,1.08,0,0.00,0.00,0,0.00,0.00
48,027,021303,48027021303,6153,2603,P,20780643,20431110,48,027,021303,48027021303,6153,2603,P,20753497,20403964,20740545,20391012,99.81,99.80,99.94,99.94,6153,100.00,100.00,2603,100.00,100.00
48,027,021400,48027021400,3834,1488,P,94898506,93946089,48,027,020100,48027020100,6219,2478,P,367803236,365332281,439,439,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,027,021400,48027021400,3834,1488,P,94898506,93946089,48,027,021400,48027021400,3834,1488,W,94898067,93945650,94898067,93945650,100.00,100.00,100.00,100.00,3834,100.00,100.00,1488,100.00,100.00
48,027,021500,48027021500,6538,2197,W,61651158,60761564,48,027,021500,48027021500,6538,2197,P,61653422,60763828,61651158,60761564,100.00,100.00,100.00,100.00,6538,100.00,100.00,2197,100.00,100.00
48,027,021601,48027021601,5080,1939,P,13055355,12937887,48,027,021500,48027021500,6538,2197,P,61653422,60763828,2264,2264,0.02,0.02,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,027,021601,48027021601,5080,1939,P,13055355,12937887,48,027,021601,48027021601,5080,1939,W,13053091,12935623,13053091,12935623,99.98,99.98,100.00,100.00,5080,100.00,100.00,1939,100.00,100.00
48,027,021602,48027021602,2499,673,W,13275621,13010293,48,027,021602,48027021602,2499,673,W,13275621,13010293,13275621,13010293,100.00,100.00,100.00,100.00,2499,100.00,100.00,673,100.00,100.00
48,027,021700,48027021700,7338,3116,P,25928944,21697481,48,027,020201,48027020201,6017,2349,P,25077228,19658760,20783,0,0.08,0.00,0.08,0.00,0,0.00,0.00,0,0.00,0.00
48,027,021700,48027021700,7338,3116,P,25928944,21697481,48,027,021700,48027021700,7338,3116,W,25908161,21697481,25908161,21697481,99.92,100.00,100.00,100.00,7338,100.00,100.00,3116,100.00,100.00
48,027,021800,48027021800,8440,3176,P,71117575,62379470,48,027,021800,48027021800,8440,3176,P,72252032,61983147,69662659,61873057,97.95,99.19,96.42,99.82,8440,100.00,100.00,3176,100.00,100.00
48,027,021800,48027021800,8440,3176,P,71117575,62379470,48,027,021904,48027021904,8823,3493,P,24618556,20544145,613520,506413,0.86,0.81,2.49,2.46,0,0.00,0.00,0,0.00,0.00
48,027,021800,48027021800,8440,3176,P,71117575,62379470,48,027,023403,48027023403,5400,2331,P,172042927,165333370,823401,0,1.16,0.00,0.48,0.00,0,0.00,0.00,0,0.00,0.00
48,027,021800,48027021800,8440,3176,P,71117575,62379470,48,027,023404,48027023404,3709,1522,P,370376169,363325150,17995,0,0.03,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,027,021901,48027021901,3463,1422,W,3541182,3539965,48,027,021901,48027021901,3463,1422,P,3723729,3722512,3541182,3539965,100.00,100.00,95.10,95.10,3463,100.00,100.00,1422,100.00,100.00
48,027,021902,48027021902,17161,6266,P,31434221,27417484,48,027,021903,48027021903,8350,2777,P,7488678,7483613,7480622,7475557,23.80,27.27,99.89,99.89,8338,48.59,99.86,2773,44.25,99.86
48,027,021902,48027021902,17161,6266,P,31434221,27417484,48,027,021904,48027021904,8823,3493,P,24618556,20544145,23105160,19941927,73.50,72.73,93.85,97.07,8823,51.41,100.00,3493,55.75,100.00
48,027,021902,48027021902,17161,6266,P,31434221,27417484,48,027,023300,48027023300,6966,2750,P,256701155,253844318,46615,0,0.15,0.00,0.02,0.00,0,0.00,0.00,0,0.00,0.00
48,027,021902,48027021902,17161,6266,P,31434221,27417484,48,027,023404,48027023404,3709,1522,P,370376169,363325150,801824,0,2.55,0.00,0.22,0.00,0,0.00,0.00,0,0.00,0.00
48,027,022000,48027022000,7952,3559,P,59471862,51155019,48,027,020201,48027020201,6017,2349,P,25077228,19658760,2113,0,0.00,0.00,0.01,0.00,0,0.00,0.00,0,0.00,0.00
48,027,022000,48027022000,7952,3559,P,59471862,51155019,48,027,020202,48027020202,6574,2753,P,219548472,186879077,596887,0,1.00,0.00,0.27,0.00,0,0.00,0.00,0,0.00,0.00
48,027,022000,48027022000,7952,3559,P,59471862,51155019,48,027,022000,48027022000,7952,3559,P,61023334,51662719,58683303,50965460,98.67,99.63,96.17,98.65,7952,100.00,100.00,3559,100.00,100.00
48,027,022000,48027022000,7952,3559,P,59471862,51155019,48,027,023204,48027023204,4486,825,P,24763457,24687513,189559,189559,0.32,0.37,0.77,0.77,0,0.00,0.00,0,0.00,0.00
48,027,022101,48027022101,4256,2043,W,2346241,2346241,48,027,022101,48027022101,4256,2043,P,2349642,2349642,2346241,2346241,100.00,100.00,99.86,99.86,4256,100.00,100.00,2043,100.00,100.00
48,027,022102,48027022102,6716,2971,P,3755336,3754702,48,027,022104,48027022104,4399,2091,W,1785529,1785529,1785529,1785529,47.55,47.55,100.00,100.00,4399,65.50,100.00,2091,70.38,100.00
48,027,022102,48027022102,6716,2971,P,3755336,3754702,48,027,022105,48027022105,2317,880,W,1969807,1969173,1969807,1969173,52.45,52.45,100.00,100.00,2317,34.50,100.00,880,29.62,100.00
48,027,022103,48027022103,5370,1869,W,2518057,2516313,48,027,022103,48027022103,5518,1932,P,2570644,2568900,2518057,2516313,100.00,100.00,97.95,97.95,5370,100.00,97.32,1869,100.00,96.74
48,027,022200,48027022200,3258,1682,W,5228195,5161943,48,027,022200,48027022200,3258,1682,W,5228195,5161943,5228195,5161943,100.00,100.00,100.00,100.00,3258,100.00,100.00,1682,100.00,100.00
48,027,022300,48027022300,4010,2028,P,9116866,8985910,48,027,021901,48027021901,3463,1422,P,3723729,3722512,182547,182547,2.00,2.03,4.90,4.90,0,0.00,0.00,0,0.00,0.00
48,027,022300,48027022300,4010,2028,P,9116866,8985910,48,027,022300,48027022300,4010,2028,W,8934319,8803363,8934319,8803363,98.00,97.97,100.00,100.00,4010,100.00,100.00,2028,100.00,100.00
48,027,022401,48027022401,5567,2267,W,3839048,3839048,48,027,022401,48027022401,5567,2267,W,3839048,3839048,3839048,3839048,100.00,100.00,100.00,100.00,5567,100.00,100.00,2267,100.00,100.00
48,027,022402,48027022402,18077,6648,P,16422942,16392126,48,027,021903,48027021903,8350,2777,P,7488678,7483613,8056,8056,0.05,0.05,0.11,0.11,12,0.07,0.14,4,0.06,0.14
48,027,022402,48027022402,18077,6648,P,16422942,16392126,48,027,022402,48027022402,4402,1581,W,6984516,6981224,6984516,6981224,42.53,42.59,100.00,100.00,4402,24.35,100.00,1581,23.78,100.00
48,027,022402,48027022402,18077,6648,P,16422942,16392126,48,027,022403,48027022403,4513,1651,W,2129156,2125221,2129156,2125221,12.96,12.96,100.00,100.00,4513,24.97,100.00,1651,24.83,100.00
48,027,022402,48027022402,18077,6648,P,16422942,16392126,48,027,022404,48027022404,7400,2473,W,4926299,4903264,4926299,4903264,30.00,29.91,100.00,100.00,7400,40.94,100.00,2473,37.20,100.00
48,027,022402,48027022402,18077,6648,P,16422942,16392126,48,027,022405,48027022405,1750,939,W,2374915,2374361,2374915,2374361,14.46,14.48,100.00,100.00,1750,9.68,100.00,939,14.12,100.00
48,027,022500,48027022500,12965,5240,P,24019270,23941699,48,027,022501,48027022501,3423,1525,W,2268955,2262334,2268955,2262334,9.45,9.45,100.00,100.00,3423,26.40,100.00,1525,29.10,100.00
48,027,022500,48027022500,12965,5240,P,24019270,23941699,48,027,022502,48027022502,9542,3715,W,21750315,21679365,21750315,21679365,90.55,90.55,100.00,100.00,9542,73.60,100.00,3715,70.90,100.00
48,027,022600,48027022600,4277,2262,P,2247169,2234180,48,027,022600,48027022600,4292,2270,P,2238518,2225529,2233767,2220778,99.40,99.40,99.79,99.79,4277,100.00,99.65,2262,100.00,99.65
48,027,022600,48027022600,4277,2262,P,2247169,2234180,48,027,023204,48027023204,4486,825,P,24763457,24687513,13402,13402,0.60,0.60,0.05,0.05,0,0.00,0.00,0,0.00,0.00
48,027,022801,48027022801,2553,1728,P,1126883,1126883,48,027,022801,48027022801,2540,1722,P,1126550,1126550,1113964,1113964,98.85,98.85,98.88,98.88,2540,99.49,100.00,1722,99.65,100.00
48,027,022801,48027022801,2553,1728,P,1126883,1126883,48,027,023204,48027023204,4486,825,P,24763457,24687513,12919,12919,1.15,1.15,0.05,0.05,13,0.51,0.29,6,0.35,0.73
48,027,022900,48027022900,3672,2064,W,2306445,2299533,48,027,022900,48027022900,3672,2064,P,2336584,2329672,2306445,2299533,100.00,100.00,98.71,98.71,3672,100.00,100.00,2064,100.00,100.00
48,027,023000,48027023000,7028,2871,W,8078076,8069532,48,027,023000,48027023000,7028,2871,W,8078076,8069532,8078076,8069532,100.00,100.00,100.00,100.00,7028,100.00,100.00,2871,100.00,100.00
48,027,023102,48027023102,39533,15079,P,34204195,33976479,48,027,023105,48027023105,8805,3131,W,17284550,17150546,17284550,17150546,50.53,50.48,100.00,100.00,8805,22.27,100.00,3131,20.76,100.00
48,027,023102,48027023102,39533,15079,P,34204195,33976479,48,027,023106,48027023106,9716,3909,P,8058482,7993114,6499042,6478902,19.00,19.07,80.65,81.06,9716,24.58,100.00,3909,25.92,100.00
48,027,023102,48027023102,39533,15079,P,34204195,33976479,48,027,023107,48027023107,7105,2850,W,3915659,3914425,3915659,3914425,11.45,11.52,100.00,100.00,7105,17.97,100.00,2850,18.90,100.00
48,027,023102,48027023102,39533,15079,P,34204195,33976479,48,027,023108,48027023108,13856,5175,P,6427619,6354940,6404088,6331750,18.72,18.64,99.63,99.64,13856,35.05,100.00,5175,34.32,100.00
48,027,023102,48027023102,39533,15079,P,34204195,33976479,48,027,023202,48027023202,5198,1059,P,9039552,8955445,100856,100856,0.29,0.30,1.12,1.13,51,0.13,0.98,14,0.09,1.32
48,027,023103,48027023103,4467,1919,W,2553646,2553646,48,027,023103,48027023103,4467,1919,W,2553646,2553646,2553646,2553646,100.00,100.00,100.00,100.00,4467,100.00,100.00,1919,100.00,100.00
48,027,023104,48027023104,3172,1450,W,1688313,1688313,48,027,023104,48027023104,3235,1470,P,1847245,1847245,1688313,1688313,100.00,100.00,91.40,91.40,3172,100.00,98.05,1450,100.00,98.64
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,022000,48027022000,7952,3559,P,61023334,51662719,697259,697259,0.27,0.28,1.14,1.35,0,0.00,0.00,0,0.00,0.00
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,022101,48027022101,4256,2043,P,2349642,2349642,3401,3401,0.00,0.00,0.14,0.14,0,0.00,0.00,0,0.00,0.00
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,022103,48027022103,5518,1932,P,2570644,2568900,52587,52587,0.02,0.02,2.05,2.05,148,0.94,2.68,63,1.64,3.26
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,022600,48027022600,4292,2270,P,2238518,2225529,4751,4751,0.00,0.00,0.21,0.21,15,0.10,0.35,8,0.21,0.35
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,022801,48027022801,2540,1722,P,1126550,1126550,12586,12586,0.00,0.00,1.12,1.12,0,0.00,0.00,0,0.00,0.00
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,022900,48027022900,3672,2064,P,2336584,2329672,30139,30139,0.01,0.01,1.29,1.29,0,0.00,0.00,0,0.00,0.00
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,023104,48027023104,3235,1470,P,1847245,1847245,158932,158932,0.06,0.06,8.60,8.60,63,0.40,1.95,20,0.52,1.36
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,023106,48027023106,9716,3909,P,8058482,7993114,1559440,1514212,0.61,0.60,19.35,18.94,0,0.00,0.00,0,0.00,0.00
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,023108,48027023108,13856,5175,P,6427619,6354940,23531,23190,0.01,0.01,0.37,0.36,0,0.00,0.00,0,0.00,0.00
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,023201,48027023201,2684,1021,W,3170271,3170271,3170271,3170271,1.25,1.25,100.00,100.00,2684,17.03,100.00,1021,26.50,100.00
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,023202,48027023202,5198,1059,P,9039552,8955445,8938696,8854589,3.52,3.50,98.88,98.87,5147,32.66,99.02,1045,27.12,98.68
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,023203,48027023203,2909,876,W,2081046,2081046,2081046,2081046,0.82,0.82,100.00,100.00,2909,18.46,100.00,876,22.74,100.00
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,023204,48027023204,4486,825,P,24763457,24687513,24547577,24471633,9.67,9.67,99.13,99.13,4473,28.39,99.71,819,21.26,99.27
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,023300,48027023300,6966,2750,P,256701155,253844318,71074,70311,0.03,0.03,0.03,0.03,0,0.00,0.00,0,0.00,0.00
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,023500,48027023500,2155,1247,P,1675103,1675103,38470,38470,0.02,0.02,2.30,2.30,0,0.00,0.00,0,0.00,0.00
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,980001,48027980001,319,0,P,58244007,58190192,58232914,58179099,22.93,22.99,99.98,99.98,319,2.02,100.00,0,0.00,0.00
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,980002,48027980002,0,0,W,7490616,7461813,7490616,7461813,2.95,2.95,100.00,100.00,0,0.00,0.00,0,0.00,0.00
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,027,980003,48027980003,0,1,W,146825033,146269426,146825033,146269426,57.82,57.79,100.00,100.00,0,0.00,0.00,1,0.03,100.00
48,027,023200,48027023200,15758,3853,P,253942419,253097811,48,099,010504,48099010504,2671,695,P,20446987,20446987,4096,4096,0.00,0.00,0.02,0.02,0,0.00,0.00,0,0.00,0.00
48,027,023300,48027023300,6974,2752,P,256909796,253946841,48,027,021904,48027021904,8823,3493,P,24618556,20544145,57980,0,0.02,0.00,0.24,0.00,0,0.00,0.00,0,0.00,0.00
48,027,023300,48027023300,6974,2752,P,256909796,253946841,48,027,023300,48027023300,6966,2750,P,256701155,253844318,256352004,253644045,99.78,99.88,99.86,99.92,6966,99.89,100.00,2750,99.93,100.00
48,027,023300,48027023300,6974,2752,P,256909796,253946841,48,027,023404,48027023404,3709,1522,P,370376169,363325150,191033,0,0.07,0.00,0.05,0.00,0,0.00,0.00,0,0.00,0.00
48,027,023300,48027023300,6974,2752,P,256909796,253946841,48,027,980001,48027980001,319,0,P,58244007,58190192,11093,11093,0.00,0.00,0.02,0.02,0,0.00,0.00,0,0.00,0.00
